CWNS_NUM,REPORT_YEAR,2042_IND,WERF_CODE,FINAL_UNIT_PROCESS_NAME
01000149001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000150001,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000150001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000150001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000150001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000153001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000153001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
01000153001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000154001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000154001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000154001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000158001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000158001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000158001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000160001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000160001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000161001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000161001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000162001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000162001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000162001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000164001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000165002,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000165002,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000165003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000165003,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000165003,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000165003,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000168001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000168001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000168001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000168001,2004.0,1.0,LIME,Biosolids Lime Stabilization
01000168003,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
01000168003,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000168003,2004.0,1.0,TF,"Trickling Filter, Rock Media"
01000168003,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000168004,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000168004,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000168004,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000168005,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000169001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000174001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000174001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000176001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000176001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000176001,2008.0,1.0,NIT,"Nitrification, Biological (Combined and BOD Reduction)"
01000176001,2008.0,1.0,BIO-P,"Phosphorus Removal, Biological"
01000176001,2008.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
01000176001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
01000176001,2012.0,1.0,AS,"Activated Sludge, Conventional"
01000176001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000177001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000177001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000177001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
01000177001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000178006,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000178006,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000178006,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000178006,2004.0,1.0,DISINF-O3,"Disinfection, Ozonation"
01000178007,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000178007,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000178007,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000178007,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000186001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000188003,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000190001,2012.0,1.0,BNR,Biological Nutrient Removal
01000190001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000196001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000196001,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
01000196001,2012.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
01000196001,2012.0,1.0,TF,"Trickling Filter, Rock Media"
01000196001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000196001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000197004,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
01000197004,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000197004,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
01000197004,2008.0,1.0,NIT,"Nitrification, Biological (Combined and BOD Reduction)"
01000197004,2008.0,1.0,BIO-P,"Phosphorus Removal, Biological (Modified Bardenpho)"
01000197004,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
01000197004,2008.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
01000197004,2008.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000197007,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000197007,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
01000197007,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
01000197007,2012.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
01000197007,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000197007,2012.0,1.0,BNR,Biological Nutrient Removal
01000197007,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000197011,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000197011,2004.0,1.0,BIO-P,"Phosphorus Removal, Biological"
01000197011,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000197011,2012.0,1.0,BNR,Biological Nutrient Removal
01000197011,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000197011,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000197023,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000197023,2012.0,1.0,BNR,Biological Nutrient Removal
01000197023,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000198001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000198001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000198001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000198001,2008.0,1.0,BIO-P,"Phosphorus Removal, Biological"
01000198001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000198001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000198001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000201001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000201001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000201001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000201001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
01000203001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000203001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000203001,2004.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
01000203001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000203001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
01000205001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000205001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
01000205001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000205001,2008.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
01000205001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000205001,2012.0,1.0,AS,"Activated Sludge, Complete Mix"
01000205001,2012.0,1.0,BNR,Biological Nutrient Removal
01000205001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000205001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000207001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000207002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000209001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000209001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000210000,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000211001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000211001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000211001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000211001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000211001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000211001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000212000,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000212001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000213001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000213001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000213001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000213001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000213001,2012.0,1.0,BNR,Biological Nutrient Removal
01000221001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000224001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000230001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000230001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000230001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000231001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000231001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000232001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000232001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000233001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000233001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000233001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000234001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000234001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000235001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000235001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000235001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000235003,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000235003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000239001,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
01000239001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000239001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000240001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000241002,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000241002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000241002,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000241002,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000241002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000242003,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000243001,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
01000243001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000243001,2012.0,1.0,AS,"Activated Sludge, Conventional"
01000243001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000244001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000247001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000250001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000250001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000253001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000254001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000254001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000255002,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000255002,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000255002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000255002,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000256001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000256004,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000260001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000262001,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000262001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000262001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000262001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000264001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000264001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000265001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000267002,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000267002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000267002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000270001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000270001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000272001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000272001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000276002,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000276002,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000276002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000276002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000280001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000280001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000285001,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000285001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000286001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000286001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000291001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000291001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000291001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000292001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000296001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000296001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000296001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000298001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000298001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000298001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
01000298001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000298001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000298001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000299001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000299001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000299001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000300001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000303001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000303001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000303001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000303001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000303001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
01000303001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000304001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000304001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
01000304001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000305001,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000305001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000305001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000307001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000310001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000310001,2012.0,1.0,BNR,Biological Nutrient Removal
01000311001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000311001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000311001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000316001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000317001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000318001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000319001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000319001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000319001,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
01000319001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000319001,2012.0,1.0,TF,"Trickling Filter, Rock Media"
01000319001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000319001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000325001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000325001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000326001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000326001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000330001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000330001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000330001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
01000331001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000331001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000332001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000332001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000332001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000334001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000335001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000336001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000336001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000343001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000343001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000345001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000345001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000347001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000349001,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000349001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000349001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000349002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
01000349002,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
01000349002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000349002,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000350001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000350001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000350001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000350001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000353001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000356002,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000358001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000358001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000361001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000361001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000361001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000361001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000361001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000364001,2004.0,1.0,AS,"Activated Sludge, High Rate"
01000364001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
01000364001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
01000364001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000367001,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
01000367001,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
01000367001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000367001,2012.0,1.0,BNR,Biological Nutrient Removal
01000367001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000369001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000372001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000372001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000372001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000372001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
01000374001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
01000374001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000380002,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000380002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000380002,2008.0,1.0,BIO-P,"Phosphorus Removal, Biological"
01000380002,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
01000380002,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000380002,2012.0,1.0,BNR,Biological Nutrient Removal
01000380002,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000380002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
01000381001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000383002,2004.0,1.0,AS,"Activated Sludge, Conventional"
01000383002,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000383002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000383002,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
01000383003,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000383003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000384001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000385002,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000388001,2004.0,1.0,LAND_TRT,"Land Application, Slow Rate, W/O Underdrain"
01000388001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000389001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000391001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000391001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000391001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000396001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000397001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000397001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
01000400003,2004.0,1.0,LAND_TRT,"Land Application, Slow Rate, W/O Underdrain"
01000401001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000403001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
01000406001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
01000412001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
01000412001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
01000412001,2012.0,1.0,AS,"Activated Sludge, Conventional"
01000412001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
01000412001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
